vehicle_id,v2x_messages_transmitted,neighbor_vehicles,communication_success_rate,gps_consistency,sensor_signal_strength,speed,acceleration_variance,behavioral_consistency,label,latency_v2x_messages,packet_loss_rate,jitter,environmental_conditions,maneuver_type,distance_to_nearest_vehicle,battery_level,network_type,security_events_detected,vehicle_model,road_type,time_since_last_update
500,3866,26,88.42496106588143,0.9585072711362036,0.7098136914034052,83.47441411040296,1.9067532618071452,0.9031902059006978,real,0.4699295640859409,7.054750328960782,0.0781088635268553,rain,lane_change,454.2286490349294,23.913975506331322,other,2,Model_A,highway,1958.2207659266207
501,5744,18,92.72354729416466,0.7822214768026573,0.5253112361345371,38.641980485397454,3.871683949654713,0.9107888729313748,real,0.16646004278893253,3.7158603404026436,0.04512497485099917,fog,lane_change,464.3959877754768,11.601940095397595,4G,4,Model_C,urban,2077.4920728076854
502,3014,6,95.71303236160465,0.9421212711600108,0.5196959168464097,94.93694366449569,4.073582444095792,0.9867940176478216,real,0.3773430774793026,4.478131629529605,0.010616004347643815,clear,lane_change,319.25099258311917,13.127267261976773,4G,4,Model_B,rural,2964.549928488305
503,5068,37,82.36672381846775,0.7585721808869476,0.7869749330345053,74.56959688130259,2.0617474715151705,0.8594019859709827,real,0.04707900568011175,0.27330107751544097,0.08983690284673425,fog,cruising,182.33666747081617,96.5925040573761,4G,4,Model_C,highway,3522.1806363017254
504,6017,48,88.19809779392577,0.8036025856734663,0.6964475544465896,40.40643885466006,4.741049386431138,0.8199158652923282,real,0.10982227585045636,5.674305598073225,0.08201363568805331,snow,lane_change,189.7137783512894,25.9853787130302,other,4,Model_A,rural,2011.0725494445321
505,8887,13,96.79604571271234,0.8006831362809528,0.5143262137888273,49.191117349780725,2.091667317965154,0.9861110879475125,real,0.15094441828640154,9.7890133042902,0.06996239045181772,fog,cruising,317.5389117394233,33.33115696329155,4G,3,Model_C,highway,616.9452801460094
506,828,28,87.67665903866089,0.993557640516742,0.7916261961562784,94.86087085818323,3.8819965726275383,0.8926330705076563,real,0.15587214553287995,1.8115411227947398,0.07146990159253093,clear,accelerating,233.94398613760387,24.47995443024572,4G,1,Model_B,highway,2777.161622823058
507,1465,5,91.43744542454372,0.956961167124378,0.5056512682945112,68.26012356615206,2.4709985963648697,0.7894451068829667,real,0.17201668148336854,1.8205822380644243,0.04823063864707477,rain,accelerating,325.7760153488777,41.003704472449435,5G,2,Model_D,highway,695.5579620706152
508,4592,13,91.75538721724396,0.910350958477078,0.8936859790746365,41.60314403930722,4.497908399958212,0.7379392736210713,real,0.292466578524747,7.3099855480169085,0.013839871409907167,snow,accelerating,331.1463284910484,38.30642333045667,4G,3,Model_C,urban,959.0420858876433
509,798,17,83.68952506267279,0.918117028484617,0.6532164113516858,116.72711903702977,4.548030093885875,0.9527663504395544,real,0.40561770855178064,4.927140213308764,0.07643318127401258,snow,accelerating,275.7225867334514,87.88276361021329,5G,0,Model_C,urban,3466.976889913822
510,7286,40,87.24470883304576,0.8686218383207713,0.520129001504616,91.5125019816888,0.5283423585683109,0.8086544808382454,real,0.4481490483960266,3.186422820255003,0.06342785058849869,fog,cruising,71.47320922163286,90.47723388936694,5G,3,Model_C,highway,1490.7764029852854
511,495,45,86.69022577483864,0.9841272001325556,0.7941761104915767,115.71348325397962,4.688817323420106,0.8981409164093294,real,0.18017289162894123,0.3202872038332971,0.005109711892416935,fog,accelerating,460.4893769234718,96.18247276463856,other,0,Model_D,rural,3038.1993241337314
512,7500,32,80.5239341706413,0.8488776258647084,0.6988422072165273,62.71050453603432,4.145120723450037,0.8412449258097694,real,0.318864929524831,8.657454036263053,0.07094161213539775,snow,braking,108.33082049223653,33.76844398904829,4G,0,Model_D,highway,1514.634112732348
513,8182,29,80.48383527782711,0.8141553129609683,0.9869002066785748,67.51003406917205,3.977422500132068,0.7596789339385115,fake,0.4736858807590163,3.9236764151996537,0.020069325108893834,clear,cruising,119.85096983793348,52.6800250779677,other,2,Model_A,urban,2055.2283484998484
514,4271,3,96.63394087351548,0.7489106010794773,0.7720993312518512,109.79552161850192,1.08446556445906,0.8805059825861395,real,0.2874485673290876,3.012202767791786,0.07485733415184026,clear,lane_change,238.3649281786919,75.2104674647814,5G,2,Model_D,urban,655.5963847535442
515,4460,40,85.46141619945625,0.9358616956783176,0.6376195905185041,72.50493402453847,4.045084122897858,0.7182049206852047,real,0.2475687169871374,6.731448835040631,0.05404914566068575,snow,braking,73.71643884232604,15.808250225716197,5G,0,Model_B,highway,999.3632209896513
516,2602,34,90.36157532477633,0.9203331796226776,0.8547194323169873,90.72789119056672,4.26565039995668,0.8240027379613577,fake,0.1787094500544675,1.4270801269960443,0.05519482393650874,clear,lane_change,172.81755899695605,89.49712439050114,5G,1,Model_A,highway,1407.2956038474117
517,817,40,85.97451147177546,0.8153065115572404,0.6357460012713556,45.217287749553,1.5168366388253398,0.8639844818991013,real,0.4408558220794486,6.686073027303699,0.08405258844771453,fog,lane_change,425.6613776042475,26.18475145194286,4G,1,Model_C,highway,2968.2426070645092
518,2882,27,98.8135849023068,0.7075580241877688,0.9521216457037824,64.67264687026406,4.766074383975386,0.8308140922355737,real,0.20206697802494522,5.163186067660012,0.04328131259802476,rain,lane_change,387.7200777528067,55.19255171551795,4G,1,Model_B,urban,3189.9011464190803
519,5046,13,85.18593517731547,0.9516991983154032,0.6873609852536882,32.34498658103551,0.3443147173559048,0.9246016525752973,fake,0.20899268409351351,4.95319753617904,0.06851060965453419,clear,braking,287.7853716988502,14.335077395121125,other,1,Model_A,urban,2622.546654878257
520,5586,45,88.5931362547787,0.703425395036222,0.7749342813881026,40.59800358769617,0.8345553409109844,0.9483774863635938,real,0.20712360189055604,0.7567933223482537,0.05995930007034761,snow,braking,394.75024796051474,40.66518079041917,4G,4,Model_B,highway,651.0659744704977
521,8435,33,97.45460500969205,0.9111099338887152,0.5252865519121144,20.09434152676311,2.734147576452421,0.9313729222099534,real,0.4275139965441825,2.5884661760432714,0.09280827255123747,fog,cruising,398.4933644868038,95.3126774740619,other,4,Model_A,highway,3396.438788508126
522,5080,6,96.83867133583618,0.9910771329178172,0.7130606189761154,23.926505164866025,2.9213831084993176,0.7116438843435406,real,0.17617999013325406,4.704984961066118,0.04108718782260439,fog,lane_change,314.87716798675297,87.09916078534891,5G,2,Model_C,highway,1317.6044277163255
523,7366,24,83.72202835692555,0.8312983984444611,0.9161817698304976,117.72838231769292,3.261235408174427,0.7582386311337916,real,0.27283556866815245,7.254588356218314,0.03651697732430855,clear,braking,30.783176795850466,31.96093210037983,other,3,Model_A,highway,688.2545260174617
524,4591,19,96.0528661959142,0.7704920214987858,0.902824402681671,44.23536951367623,0.1831487336457856,0.8609822527791322,real,0.18508341504236753,3.496541182301968,0.08478804662947728,snow,braking,478.50210415239474,98.33704018466833,other,0,Model_B,rural,547.7629621552193
525,7292,16,89.16373773475786,0.9114613030130144,0.6121592794267632,86.33107095040019,4.805797195648438,0.9804466121331404,real,0.24338145161257616,8.26942750907919,0.05421156951249824,clear,braking,272.0889134073198,70.02848991676622,other,3,Model_B,rural,906.817669578266
526,5688,40,89.65937744170711,0.9451384426046756,0.6130395355052813,103.90996987996115,0.3184816543973056,0.950487032515635,real,0.03483519522203381,3.6344912949160832,0.01103594829904221,clear,lane_change,226.6296307825496,47.792697835449864,other,2,Model_A,rural,3493.980537004719
527,7751,28,82.66959944831888,0.8639290948233542,0.9086526561066184,75.06604592365642,0.8010035683446717,0.9527603525055404,real,0.15210004384713108,3.190738326087137,0.045065093125484845,rain,accelerating,300.684578375705,14.856927658951644,other,0,Model_B,rural,1673.1896757074862
528,3736,33,81.61203027514249,0.990110582576844,0.9651992100846628,35.31445000839562,0.1686711358776792,0.7909624581279024,real,0.21539243699982946,6.4113800170804165,0.06748675252939702,clear,accelerating,225.87249641048206,31.358235588482085,other,4,Model_B,rural,2103.4720704589326
529,1267,48,94.5587861394753,0.7155006164973883,0.5476804606365018,92.81164373361663,2.877606323141064,0.8288343691236107,real,0.2956285539002696,6.529834536345243,0.08484900146220424,fog,cruising,252.70757876012073,63.08374728672902,other,4,Model_A,urban,3413.220627593124
530,1162,41,89.92922304710599,0.8514386794913584,0.7250293197131126,80.0251410099583,4.668107731212764,0.8412117841947813,real,0.04974666704973729,6.027293661772659,0.009177112559513667,snow,cruising,212.50428294170754,69.35310417218804,4G,2,Model_C,urban,3404.960688527222
531,2256,13,88.73701405230359,0.9155361841967652,0.6687271394821145,93.12505893473752,3.363141113794275,0.7472114750049731,real,0.28886140308969455,1.6392655602458517,0.01200864801912186,rain,braking,179.81993142680037,93.47292374885637,5G,1,Model_C,rural,1425.7218443000907
532,7960,43,94.59016457304791,0.9587921413447535,0.9353442277287196,96.97466228570872,4.131021595554094,0.7093204390733369,real,0.377243862630841,0.04110212217113496,0.0949336296621096,rain,accelerating,82.06141388824034,91.07891113159477,other,1,Model_C,rural,1257.3429135548115
533,5261,45,95.3102579798222,0.753776683572337,0.5417624573400094,117.54103676847453,0.1650778969470424,0.9840708698381552,real,0.07841361519226954,4.935920336634392,0.08463297154481855,rain,lane_change,101.54554614257167,22.398206813100494,4G,2,Model_D,urban,668.1520196278852
534,5405,25,83.17816335338708,0.9400010445291044,0.6055629712790187,77.356328002671,2.7558749625506582,0.772213775699052,real,0.08334987401139067,0.7545241298417704,0.04469541310160202,clear,cruising,293.93933095175447,39.8045861059625,4G,1,Model_C,highway,1046.236818301566
535,6641,42,92.20450298955282,0.8658121227155635,0.8762341687932471,54.164111269060186,2.3518585897770574,0.7719846711170893,real,0.45663836424956633,1.5669697143464367,0.02467115500160908,snow,braking,12.054021555918004,56.75981378236436,4G,3,Model_B,rural,50.26268621177255
536,4829,36,82.70708164555371,0.8189661045969889,0.5256469244906078,84.8464556900237,2.544942926681886,0.7250137161306278,real,0.3018230771010956,6.236277605961279,0.026627559666920344,fog,braking,298.1509602301448,96.03299784376715,4G,1,Model_B,rural,2850.348333953748
537,9448,27,95.02750172058091,0.739514508573728,0.7462676903571446,26.844070924262613,0.453844608142421,0.9785523255831337,real,0.3335628547131956,3.9800543883543247,0.05517572681724971,clear,braking,105.50707436834661,97.72475909807274,other,1,Model_A,urban,1436.127444395804
538,7430,38,93.1391031253428,0.9595887276726738,0.72105351733986,109.73973183215864,3.4537332692396068,0.8739211344819315,real,0.25689622233138487,5.821104587295495,0.025786570152491962,fog,cruising,349.04885876286903,13.742394810405482,5G,3,Model_C,rural,1107.8056727146845
539,5434,7,99.13229242166916,0.7471819624539145,0.6672005894943743,31.93810113381968,2.565780032807309,0.9001110571376061,real,0.07907174984117507,7.854433475112219,0.06263853534316483,snow,accelerating,481.5253368399554,81.68567607430461,other,0,Model_B,rural,889.4598544359485
540,9024,5,81.37916032712842,0.7929363577627297,0.6972861576594619,52.784283788581824,3.849229364320194,0.9734730661789156,real,0.2602871372224568,7.5435190436561825,0.08699232256383815,clear,cruising,437.38234543651794,98.9644455103671,5G,3,Model_C,urban,1009.3574058362544
541,4430,43,81.14109442302508,0.787013659588731,0.7649702934651165,101.57453806261208,2.4779241069024054,0.8036860506702368,fake,0.12566239756407774,0.9922042211781801,0.09702710781482632,fog,lane_change,366.6605066839204,13.278218204624851,4G,3,Model_A,rural,2508.5896422963024
542,8110,45,85.643741493864,0.9614242102572564,0.5806836791941916,79.73123783307119,0.8319700175095173,0.8864521933414252,real,0.2691787598695363,6.7379620460895975,0.05266201718468734,snow,accelerating,150.47816283696736,63.02760370390358,4G,3,Model_C,urban,2587.0109334326685
543,6901,31,85.23411367471812,0.9018108982626694,0.7859979391417964,59.363552027744205,3.2764590749813283,0.7116398364186662,real,0.3372699320647183,6.048243672198498,0.08577974748412859,fog,lane_change,249.57565796016794,67.51790594129233,other,0,Model_D,urban,1215.3346463123855
544,4946,23,84.93957598144,0.9390044191574116,0.9027161646499932,67.34356593750215,0.9446931743153144,0.7560317584693388,real,0.3192617612451824,9.162114290260222,0.034660027958355634,rain,accelerating,3.6892366869153426,29.108321664689935,4G,1,Model_B,urban,3382.554856951795
545,6831,42,98.12509161042072,0.7751403696377497,0.8800804648950795,105.45473932021804,4.374733360438593,0.9493737415269828,real,0.26111020160298476,8.982721783942138,0.08829377680507618,snow,braking,164.8072320573174,83.15156065459175,5G,3,Model_B,rural,2275.9618801022248
546,7341,10,84.99092399699012,0.8874622298820997,0.5769499523468868,54.00043860598922,3.104269571439284,0.9300305069015008,fake,0.4737898057666794,2.835978973973241,0.0069436511573781725,snow,lane_change,41.62490565201754,69.22064934692781,4G,3,Model_D,highway,1305.1457555880224
547,1053,32,85.43899452257261,0.8715237949431246,0.574624734870737,106.96496848121711,0.8702990294290759,0.805192807437144,real,0.05753436167234394,7.204563817382327,0.036159425965521755,snow,accelerating,252.49263599217124,72.08280129565085,other,0,Model_C,urban,668.5988675317952
548,2639,43,95.18796524835928,0.9498491130364812,0.6340871838724567,28.81344309766915,4.815456481657914,0.8130431883322637,real,0.17611463522165935,1.094323578484181,0.03400002024781473,snow,cruising,218.05923151127615,26.117358007050026,4G,3,Model_C,rural,1261.2515593248042
549,7156,30,88.9947968490108,0.971826118144378,0.6805373631705186,97.67984372086308,2.639990770343071,0.8600663300660738,real,0.15142420736298778,0.44874755611697403,0.005408976724083359,fog,accelerating,163.83079634545754,87.15812058268696,4G,4,Model_C,urban,446.2622838457056
550,1642,39,95.53421113910362,0.703647031443216,0.7042277907042414,104.75476330547365,0.4572024141711095,0.7000723014055403,real,0.3989383144986291,4.560514755194637,0.04436435778550451,fog,braking,464.00215834431,19.139128845689598,other,1,Model_D,rural,2631.9089226702768
551,5393,31,81.3073231512877,0.9022059757176376,0.8398486084166726,38.181765283733874,3.17148123163383,0.7723733008114083,real,0.047534125431989184,6.52718842328984,0.0021678031052426937,rain,braking,228.4258065471078,71.35956584984024,5G,2,Model_A,highway,2780.1569520611183
552,1291,18,89.75142387346769,0.7155507397359187,0.5283402160829177,63.03465323722004,1.3406746443627704,0.7624695425824644,real,0.02132824512689105,0.28238230720415647,0.09400078540552896,snow,cruising,50.470293480437576,60.95183184255768,other,0,Model_D,urban,1937.0554861423573
553,6413,36,80.67227200366565,0.8646575995232068,0.5173363521130332,36.54997746636556,4.038097914198782,0.775144884024929,real,0.06436995181299865,6.813763345903109,0.016641955505323935,clear,cruising,386.3649784328005,99.89101068498168,4G,1,Model_B,urban,3452.785518376493
554,7038,2,81.2530640691071,0.7862898187131034,0.6959552814719545,90.66041289942176,4.107328160474334,0.9417717527600324,real,0.011806032647453115,9.351646281510558,0.047415266462914656,snow,lane_change,136.80500689546193,18.53527731178596,4G,1,Model_C,rural,2528.181204718918
555,2781,14,98.12874906688822,0.7920329798566423,0.8485818460689902,73.53477680616567,4.896842043687843,0.783902156963933,real,0.08278709403733923,8.354933059327282,0.055675554023430385,fog,lane_change,275.89744956344043,39.8353119087686,other,1,Model_B,rural,2903.0215597828883
556,9509,13,82.7849074223519,0.805887551035707,0.5967176714782413,83.5323346708321,2.5591607020200686,0.7574563966150444,real,0.3540529993695611,4.687152339705363,0.06241433324225736,clear,braking,249.93284637419987,48.489651675136344,4G,3,Model_A,urban,3051.91827917269
557,1640,29,90.64841364550436,0.886387734714883,0.8207522406281258,39.64869669562111,2.3292887106659124,0.8512790382379094,real,0.3127704154559689,6.660046456224938,0.0752348734450853,rain,cruising,187.3030038610194,84.82318011841129,4G,3,Model_A,highway,2730.1996741055664
558,6272,12,88.22191205201413,0.8002149897006308,0.6299140689701497,41.17458620524195,3.792030466687756,0.9596935109118196,real,0.06759319498052119,8.142336218213828,0.004981289628320596,snow,accelerating,466.1801905750255,84.77279010512352,5G,2,Model_A,rural,1657.9926802526031
559,5641,39,86.94686652517686,0.919809715177084,0.9430430544067582,24.149732550990635,0.7491062160754401,0.7724049111512499,real,0.1871189837349655,3.355354846272628,0.03927402666402635,rain,accelerating,207.59633307175574,60.816787172524954,4G,4,Model_C,highway,479.93828443310935
560,9680,2,97.99666691374546,0.8213582156721608,0.9478449721333082,52.20675351957297,2.7798860175863087,0.7235608728378395,real,0.3257214233910124,8.573051739298776,0.04866310875754443,clear,cruising,450.5182696599728,49.90786093281113,4G,0,Model_B,urban,1038.3366920577184
561,1465,32,80.4364679355098,0.7205059600929875,0.6486436021406632,75.97446613336749,2.77661324064117,0.8069214207548994,real,0.2965068940267491,4.13616656760054,0.08162364352996754,fog,accelerating,220.4265795707211,40.13444380780848,5G,3,Model_D,highway,1173.7763671293096
562,8791,13,93.27579372351178,0.9351279527452322,0.6149968769816203,105.79349139973289,0.5384183017708974,0.9242955473694934,real,0.09380080576730787,6.493146235419421,0.09919007862552273,snow,cruising,295.05899828955626,83.03010217144988,other,2,Model_D,rural,1415.0652009401563
563,9972,46,99.267888684271,0.7857274973778118,0.7056519860331156,86.69274474586807,2.148122018983877,0.8652071634084384,real,0.3665115319632277,7.065174630372387,0.045432237448059964,clear,accelerating,469.13948299968115,72.50331176807734,5G,3,Model_A,urban,2459.989173060615
564,8802,27,91.20336366923684,0.8298300638797788,0.6202657925900743,63.53963233997514,4.28109551297929,0.9450380108723042,real,0.41596045431968837,8.545866419878605,0.08506343643475717,clear,accelerating,215.33356485910943,18.407402114614527,5G,1,Model_B,rural,2059.426563628762
565,7594,49,98.73644924066184,0.9056331649665704,0.8361919216458518,115.31201143941378,4.295152747773836,0.98787764428277,real,0.3007681141737491,5.767297308202538,0.029825510151226545,snow,lane_change,163.27484755333322,91.54209893287405,4G,1,Model_B,urban,778.1421168249524
566,4412,41,81.04515758572047,0.7997368471446136,0.9130323422741428,91.92452005758318,0.586264558106437,0.937798743025485,real,0.26497673058783033,2.744884295440561,0.018604745788386334,rain,lane_change,457.117409808915,31.33922914183982,4G,1,Model_B,highway,2893.1120181302663
567,1424,17,88.37586638148323,0.7169756968440146,0.8365460654556085,113.016520286255,0.5445323254643712,0.881140923653126,real,0.33633903678218563,2.720941389269993,0.04777255400363481,rain,lane_change,419.1611737253117,94.68428230399786,other,1,Model_C,rural,259.98131907243305
568,9447,40,85.20315581924102,0.812176314103844,0.9121752236246748,72.75879732721657,1.3872078373094832,0.8480024764157141,real,0.24368181895304347,6.723655617952349,0.0564203869201057,rain,braking,273.17896986596253,72.63564299137187,4G,3,Model_D,rural,3128.4621981806113
569,3241,31,94.6164192996146,0.983334574808291,0.6984960811037371,45.89042747931396,4.386353706514568,0.71202072590448,real,0.15480765335483856,5.556674181291864,0.021585790610229794,snow,accelerating,151.18291584740905,55.98163317263406,other,3,Model_B,urban,2892.8740673342863
570,7519,34,99.62594180994492,0.8925203191895674,0.5781584853544304,25.2826686364722,0.7316226668601449,0.9952965936442124,real,0.07023544091713815,5.776894968064524,0.08418761223095018,fog,braking,9.619070672739149,17.868433314369202,4G,0,Model_D,urban,1347.0392539160703
571,3586,24,85.13060124888496,0.901443744600162,0.868975473698796,92.60848514838504,3.627984332874487,0.8150443367725128,real,0.1360268249428552,4.420459660936368,0.07533288457400605,rain,braking,491.9914826619308,31.627778543202233,4G,0,Model_B,urban,485.81637212184216
572,1910,45,93.08349202948148,0.8896846460912919,0.6802372525707769,32.130299800553416,0.5957115361042058,0.74566846417506,real,0.4864248968593876,9.8122866523751,0.03704519976194518,clear,braking,169.65618770047658,37.31319656562795,other,4,Model_A,urban,1628.7843106829464
573,6688,35,83.9619526551948,0.759697641687831,0.8356354126145662,50.27751282719672,3.1533754833643446,0.900012656618937,real,0.3938796902599411,1.1073783125336856,0.030865031769826613,clear,lane_change,496.42894856707267,87.40906570231961,4G,1,Model_A,urban,2695.330666015457
574,3023,48,91.3066050914322,0.825500159230684,0.6353219709908828,73.24709078838974,1.8447297656838095,0.7852864867286378,real,0.4266430052443424,6.854945799803094,0.032102712225027745,snow,braking,447.55956128981205,11.227042352305048,5G,2,Model_D,highway,3425.5835866939583
575,5401,6,89.27864973376673,0.9252819395089956,0.5406148174033363,76.44165877797477,3.965678418532749,0.8757334812793143,real,0.245964861294289,9.465740681340304,0.011232675089002643,fog,lane_change,309.72940448560234,39.9282195037147,4G,4,Model_D,urban,158.09630796520068
576,4286,19,99.44010659263074,0.7304118692659477,0.9962908977438816,80.0583196987136,1.245083199244282,0.8760303723533773,real,0.27650171754701636,4.39807274008473,0.07779416669357242,clear,lane_change,460.7833196982883,56.51115404940916,other,0,Model_D,highway,1030.4919723558514
577,9005,30,92.17054545392934,0.7833558328269137,0.5781007539652996,36.62553303497006,3.232088964010804,0.8337189462708607,real,0.2336584326368516,6.338077575756041,0.08056696434568675,rain,accelerating,410.16671490186275,56.60626735334336,5G,3,Model_B,urban,2566.2638779886306
578,6077,7,86.99012744173638,0.7828957325397561,0.9942104969817404,57.97374048216488,1.2548444194218364,0.9508355846635128,real,0.03191720546954549,7.74194752955168,0.0715890712080938,clear,accelerating,100.48240869595493,81.6099850538307,5G,0,Model_B,urban,1219.9758261668796
579,4368,10,82.28191569775866,0.8296056782783517,0.9886399662832236,81.71942271169667,3.596935387249554,0.7794901184666329,real,0.3867561277791366,2.14558765649,0.09682592508744892,clear,lane_change,292.6055897669057,95.10525862699708,5G,1,Model_C,highway,1521.0859558726124
580,4848,41,83.02493657469869,0.9941106222826556,0.8969090519540198,116.98188646337849,4.381022369347669,0.8345897774853203,real,0.48179398303886295,1.2212841079019854,0.09964625269897404,clear,braking,384.48277304813877,86.29801885149881,4G,1,Model_A,rural,2680.794388287376
581,4949,32,84.5063385990247,0.7202507640051465,0.8297114810409988,92.76311376996888,0.7213288157211242,0.8613076385772914,real,0.3285406094062968,3.1927214636769152,0.08908579173708758,fog,lane_change,392.1103397644419,26.216733880358152,5G,3,Model_A,urban,1373.8115295066116
582,9535,34,85.01933322680595,0.8556102983141785,0.7889035251255423,112.2603757093958,4.346318874117968,0.8990874162301898,fake,0.4329399425000462,6.613580077326148,0.07572936424312655,clear,braking,212.3211971217268,32.94091036210064,4G,4,Model_B,highway,467.2515174442158
583,3809,28,97.01232115682276,0.7538094046036631,0.9330507726889172,96.2212058314177,3.00851874663006,0.9351915551516768,fake,0.3985093247247496,5.728052545491595,0.019330189278271372,clear,accelerating,74.07967044452025,25.020218180112096,4G,0,Model_B,highway,830.4558713315633
584,9373,15,91.2244557656505,0.9912029636229231,0.6447197608097439,79.17169688924005,0.7228414052484174,0.8184421848634768,real,0.371247134136403,6.298131886164024,0.08723339924488921,clear,accelerating,21.126327531383605,93.39633260699715,5G,2,Model_A,urban,1486.8925044093537
585,6719,30,90.46781822748731,0.7339910514182392,0.7338406062424385,39.20233691363445,2.1949550912625893,0.8938140832289788,real,0.4917850896677118,3.590998699290371,0.07380181847034005,clear,accelerating,172.93675283339115,34.06004566107584,5G,3,Model_A,rural,880.3087712199468
586,8747,37,82.29537743738435,0.8210803007084774,0.809694984683251,86.66856518925131,0.8882154380769797,0.7451832859205557,real,0.4012541522471334,2.856422197920765,0.058066458034290225,fog,braking,251.5819333693569,87.6192734564752,5G,3,Model_C,rural,399.1825813651676
587,9186,29,97.2027938669887,0.9213654954503818,0.7055952379347455,82.3379565959907,3.531704655446191,0.9797944301627436,real,0.06438988439708528,2.9027218229588083,0.052877695022753836,rain,lane_change,70.40001645658262,93.93402571804324,other,0,Model_D,rural,2794.1062325771704
588,9676,22,94.45628606416967,0.9113663284082336,0.713743227045134,80.24691704572665,3.8184538586479535,0.814917641926301,real,0.42374529937741945,5.100534597813327,0.013937560970736519,snow,accelerating,224.00239206580352,90.32661782001104,4G,4,Model_A,highway,821.5407048589808
589,3172,4,81.35336723800003,0.8268185910681797,0.6651423337510423,68.97858679882407,0.6184029493367149,0.9188564265929317,real,0.4833660657846259,6.057247558878094,0.05187782192790842,clear,braking,304.67772431125263,22.191403696980384,5G,1,Model_D,urban,1800.447866019547
590,6630,20,94.15670194459535,0.8039572503858154,0.782115908342268,72.86566039892756,2.5800852782037578,0.7061023245646533,real,0.47757949052929366,4.3057723587301675,0.059219374156753934,snow,accelerating,199.67662378217187,99.26018202729863,4G,1,Model_A,highway,2074.3035300489773
591,604,32,90.87076434685292,0.8192837135658612,0.925287264007558,53.44425271181041,4.091662774526994,0.761556142871442,real,0.17147149981665707,2.2369829365130034,0.010581450874486765,clear,braking,136.88349683644074,92.1708197497001,5G,4,Model_B,rural,1634.5264133712903
592,1314,36,81.63450691493557,0.7792828789475917,0.6007641890031564,71.93126926423031,4.687198903599882,0.8461247632970734,real,0.40631024867274607,2.675657344945259,0.040420810860427626,clear,braking,221.10884299263518,81.64023647095367,4G,2,Model_B,rural,1151.210967476854
593,1631,4,89.16601283057312,0.76159988161204,0.9672165193767208,39.75559056784783,2.616237547034673,0.963475740319704,real,0.17996488269946495,0.09379732603871371,0.028413179274811518,snow,accelerating,353.0917967263352,72.00115376185653,4G,2,Model_B,rural,1598.081419933981
594,7676,27,89.69392574260094,0.8449119092676669,0.8445438268741148,100.51743973603767,4.756368195695894,0.8581765449852031,real,0.21321290132298026,8.374716367364371,0.040517602734373395,clear,cruising,66.25473213410349,96.44750173540024,5G,1,Model_C,highway,2988.1159640771166
595,923,17,83.31549080326552,0.7805601268202822,0.9116366063400152,38.57769546987078,2.7248759552345465,0.9789611446881636,fake,0.18992263401407802,7.250974827739486,0.05072509387064792,rain,cruising,158.83749178324751,12.05957176631783,other,4,Model_D,highway,1730.1915062266014
596,1028,12,98.91396294000565,0.786238499469175,0.7780953463150058,28.49662898894664,2.031533423539549,0.8451390689748388,real,0.2713414760816274,6.0153711459514225,0.048774126851759914,fog,lane_change,428.67202432082865,41.868547438996444,other,0,Model_D,rural,781.6422793618289
597,5129,22,96.99950742961325,0.8970268190423671,0.8897583507120317,63.62460263571574,4.256195329909188,0.8471347290207849,real,0.3891154233679639,8.927741801433084,0.008089739542863695,fog,braking,331.5742553697818,72.63533234494344,other,1,Model_C,urban,431.97969087554145
598,233,17,93.38044674658217,0.9905611995099676,0.5081001986697335,85.83074395060619,2.515615281244637,0.7359240365501595,real,0.05696593356974606,1.3217320940809996,0.06948977053844806,fog,accelerating,490.949471414706,39.051307253562854,4G,3,Model_C,rural,401.9458946436397
599,2205,10,89.24591122001215,0.8810911601678125,0.9091902123897676,63.771682493354135,2.4123223017661632,0.940796873245666,real,0.08044765498602334,1.4712144623803913,0.013640033478174541,rain,lane_change,100.0733763635625,22.895630746361686,5G,4,Model_C,urban,1341.0123578867128
600,3727,1,88.23531083169017,0.7230938401194899,0.5200694295426833,47.67541319513086,2.502531198108159,0.7740896237401187,real,0.15152709212901466,4.394198011948679,0.018922202730561402,clear,accelerating,405.86685322204096,54.746511417257516,5G,0,Model_A,urban,2552.2942180087853
601,6416,22,93.01946934301908,0.7226750841562201,0.9449566881814312,75.81711838904408,4.249246509161752,0.9698837468116944,real,0.48324923355642574,6.578254045285714,0.05521249989380415,fog,braking,463.9454163307735,58.111215352715234,5G,3,Model_C,urban,2856.425393578166
602,1952,26,90.9086373881381,0.9854269662536698,0.9959813736193216,54.70023354122,4.176513554271455,0.9732472660991188,real,0.29793167167606327,1.3239444705241277,0.047264313229205074,rain,braking,416.8294995043243,46.95910770654282,4G,3,Model_B,rural,420.20850961166434
603,5010,18,81.24546211763771,0.7891872370922001,0.6470337310883889,113.28676901266331,2.077247962957035,0.982993033562245,real,0.4602635299905115,4.203422210299782,0.0890801216657368,fog,accelerating,388.9644172558534,53.221198497908524,5G,0,Model_B,rural,4.008693506589234
604,4275,14,90.25005297540665,0.7276200958247426,0.6051592781428968,112.2645139603572,1.7331693133655728,0.8560691467309269,real,0.40705542589594135,5.712736938032888,0.08876833916343702,clear,accelerating,91.01237755935071,77.79096719340167,4G,1,Model_D,rural,3076.9194050301785
